     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         1,         0,         0,    1.27,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       134,         0,         0,   120.9,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       132,         2,         0,   120.0,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
         1,         1,         0,    2.08,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       137,         0,         0,   120.5,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
         2,         1,         0,    2.13,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
         1,         0,         0,    1.89,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       134,         3,         0,   120.5,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
         2,         1,         0,    1.79,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
         9,         1,         0,    16.9,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
         1,         0,         0,    2.03,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       134,         6,         0,   119.9,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
         3,         0,         0,    2.28,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
         1,         0,         0,    1.79,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       134,         7,         0,   120.2,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
         4,         1,         0,    3.22,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
         1,         0,         0,    2.26,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
         1,         0,         0,    1.96,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        62,         0,         0,   120.9,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
         1,         0,         0,    1.72,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        29,         2,         0,    23.7,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
         5,         0,         0,    4.54,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
         1,         1,         0,    2.02,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
         1,         0,         0,    1.72,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
         1,         0,         0,    1.64,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
         1,         0,         0,    1.78,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
         8,         0,         0,    6.50,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       138,        16,         0,   120.4,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
         2,         1,         0,    3.58,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       137,        19,         0,   120.5,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        63,         0,         0,   120.2,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        64,         1,         0,   121.2,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
         2,         0,         0,    3.70,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        12,         1,         0,    24.3,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
        12,         2,         0,    9.46,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        64,         0,         0,   120.1,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
         3,         0,         0,    5.19,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        65,         0,         0,   121.7,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
         4,         1,         0,    7.11,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        65,         3,         0,   120.3,bp_osd,f61743ccff3d8a1cd76876798066ba1f0231db9250063f361c9f349986c7cfc1,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
        15,         1,         0,    12.3,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        63,         5,         0,   120.0,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
        40,         5,         0,    32.5,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       145,         0,         0,   120.3,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
         5,         0,         0,    10.0,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        64,         6,         0,   120.6,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        61,        11,         0,   120.1,belief_find,dec05d9e8d0eed19645a4c343a38ffa4ad7e069f7c117399ba2c1dab59569267,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        20,         3,         0,    16.7,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       286,         1,         0,   120.1,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
         7,         1,         0,    13.3,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        18,         0,         0,    34.1,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       142,         4,         0,   120.2,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        10,         1,         0,    18.3,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        28,         3,         0,    23.1,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        66,         0,         0,   120.4,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
       143,         9,         0,   120.4,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        66,         0,         0,   120.6,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        56,         4,         0,    45.3,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       146,         1,         0,   120.2,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       148,         3,         0,   120.0,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
        66,         2,         0,   120.9,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        13,         1,         0,    24.0,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        24,         2,         0,    45.9,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
        66,         3,         0,   120.8,bp_osd,f61743ccff3d8a1cd76876798066ba1f0231db9250063f361c9f349986c7cfc1,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
        40,         8,         0,    32.6,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       145,         0,         0,   120.2,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       148,         0,         0,   120.6,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       152,         0,         0,   120.4,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       148,         3,         0,   120.6,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       145,         4,         0,   120.1,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
       146,         4,         0,   120.1,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        65,         2,         0,   120.5,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        18,         3,         0,    32.7,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       146,        14,         0,   120.2,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       145,        18,         0,   120.7,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        68,         0,         0,   121.1,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        66,         2,         0,   121.3,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        68,         0,         0,   121.5,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        84,         8,         0,    63.5,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        57,         4,         0,    45.2,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        68,         0,         0,   121.2,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        68,         1,         0,   120.5,bp_osd,f61743ccff3d8a1cd76876798066ba1f0231db9250063f361c9f349986c7cfc1,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
        69,         8,         0,   121.8,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       148,         0,         0,   119.9,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        67,         9,         0,   120.2,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        35,         3,         0,    63.3,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
        64,        12,         0,   120.8,belief_find,dec05d9e8d0eed19645a4c343a38ffa4ad7e069f7c117399ba2c1dab59569267,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       298,         0,         0,   120.3,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        26,         2,         0,    46.7,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       148,         4,         0,   120.1,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        67,         0,         0,   120.8,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
       150,         8,         0,   120.5,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        66,         0,         0,   120.5,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
       148,         1,         0,   120.1,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       149,         4,         0,   120.5,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
        66,         0,         0,   121.0,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        77,         6,         0,    63.8,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        68,         2,         0,   121.6,bp_osd,f61743ccff3d8a1cd76876798066ba1f0231db9250063f361c9f349986c7cfc1,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       149,         0,         0,   120.7,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       147,         1,         0,   120.6,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       147,         0,         0,   120.2,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       109,         4,         0,    88.7,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       148,         4,         0,   120.3,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       145,         3,         0,   120.6,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        35,         6,         0,    63.0,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       146,        10,         0,   120.7,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        66,         0,         0,   121.7,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        48,         7,         0,    88.3,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       150,        18,         0,   120.3,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       143,        17,         0,   120.0,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        66,         0,         0,   120.5,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        66,         0,         0,   120.3,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        66,         0,         0,   120.2,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        66,         1,         0,   121.0,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        67,         0,         0,   121.6,bp_osd,f61743ccff3d8a1cd76876798066ba1f0231db9250063f361c9f349986c7cfc1,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
        64,         2,         0,   120.9,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       149,         1,         0,   120.8,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        65,         4,         0,   121.2,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        63,        11,         0,   121.1,belief_find,dec05d9e8d0eed19645a4c343a38ffa4ad7e069f7c117399ba2c1dab59569267,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       206,         0,         0,   120.5,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       107,        11,         0,    88.5,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
