family,split_type,split_seed,optimizer_seed,accuracy,balanced_accuracy,f1,roc_auc,cross_entropy,brier_score,ece,fixed_threshold_ba,validation_selected_threshold,validation_selected_test_ba,threshold_shift,recalibrated_ba,mean_score_class_0,mean_score_class_1,score_separation,optimizer_success,scipy_optimizer_success,optimizer_message,termination_reason,n_function_evaluations,maxiter_budget,initial_train_loss,best_train_loss,final_train_loss,validation_loss,loss_improvement,last_10_eval_improvement,evaluation_limit_reached,convergence_plateau_detected,training_time
xxz,iid,71,400,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.5385427479267872,0.17463935074263875,0.3194760715048971,0.9090909090909092,0.52,1.0,0.020000000000000018,0.6363636363636364,0.4289684819537442,0.6033421400528621,0.17437365809911792,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6981713201951938,0.5441487538504205,0.5448215548220807,0.5280723498306129,0.15334976537311307,-0.00023368217321861895,True,True,84.04738960000395
xxz,iid,71,500,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.5422952927334245,0.17626850455756096,0.3223784868629105,0.9090909090909092,0.52,1.0,0.020000000000000018,0.6363636363636364,0.4326965931915873,0.601900760115005,0.16920416692341772,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6961828907238024,0.5475994704543459,0.5476957862824915,0.533054170563672,0.14848710444131086,0.0004237919494435305,True,False,84.30601610000303
xxz,iid,89,100,0.8636363636363636,0.8636363636363636,0.88,1.0,0.5431443952525193,0.1767830760391963,0.2718072804057871,0.8636363636363636,0.52,0.9090909090909092,0.020000000000000018,0.6818181818181819,0.44428211837137427,0.6136394702628606,0.16935735189148632,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.695530643420181,0.5397079955880398,0.5397079955880398,0.5488343688441883,0.15582264783214117,0.00037415677565955097,True,False,83.59403709999606
xxz,iid,89,200,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.5463207310589892,0.1780759429958361,0.32453851091240354,0.9090909090909092,0.5,0.9090909090909092,0.0,0.6363636363636364,0.4327351068544498,0.5965309068429517,0.1637957999885019,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6875561588100295,0.5441794315230866,0.5441794315230866,0.5539484429751487,0.14337672728694295,0.0009611609510234986,True,False,42.424116099995445
xxz,iid,89,300,0.8636363636363636,0.8636363636363636,0.88,1.0,0.5924747271385279,0.200160025583848,0.3051925227611842,0.8636363636363636,0.51,0.9090909090909092,0.010000000000000009,0.5,0.46529925218530577,0.5743008286577455,0.10900157647243969,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6973354700287702,0.5913803170157326,0.6007936031824128,0.5977871184340382,0.09654186684635735,-0.0072125279640845585,True,True,42.210921599995345
xxz,iid,89,400,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.5424949901633594,0.1762810963732407,0.32190874938662345,0.9090909090909092,0.5,0.9090909090909092,0.0,0.6818181818181819,0.43073358928549027,0.5992786023333962,0.16854501304790598,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6984661252999032,0.5400991141444856,0.5406315764167368,0.5496260283840394,0.1578345488831664,-0.00018432151086344994,True,True,83.47571540000354
xxz,iid,89,500,0.8181818181818182,0.8181818181818181,0.8461538461538461,1.0,0.5550357667700134,0.1827056325801487,0.27081451875404405,0.8181818181818181,0.54,0.9090909090909092,0.040000000000000036,0.5909090909090909,0.4700447162869057,0.6280938077432734,0.1580490914563677,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6964264181519999,0.5505610372681977,0.5628225218830558,0.5568768827715355,0.1336038962689441,-0.010368876604651134,True,True,42.147152599995025
xxz,iid,101,100,0.8636363636363636,0.8636363636363636,0.88,1.0,0.5579579699505249,0.18374865906265872,0.28554358236113975,0.8636363636363636,0.51,0.9090909090909092,0.010000000000000009,0.6818181818181819,0.430733436391943,0.5813984470939967,0.15066501070205368,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6954377024404962,0.551759285319878,0.5607724049556345,0.549729413971787,0.13466529748486167,-0.0028676899788354637,True,True,42.585648899999796
xxz,iid,101,200,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.5513404790935593,0.18060708102842316,0.3272953609531206,0.9090909090909092,0.51,0.9090909090909092,0.010000000000000009,0.6818181818181819,0.4268294203859739,0.5854194885698624,0.1585900681838885,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6877974732771851,0.5445775449406995,0.5445775449406995,0.5427401330719588,0.14321992833648556,0.0005970274721356361,True,False,41.15389220000361
xxz,iid,101,300,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.5675409928952172,0.18832171496588354,0.3373749047236034,0.9090909090909092,0.51,0.9090909090909092,0.010000000000000009,0.6818181818181819,0.43144573830044125,0.5705192186440985,0.13907348034365724,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6972593589019435,0.5621180863728125,0.5621180863728125,0.5602261545138906,0.135141272529131,0.0008052895674286464,True,False,75.5139565999998
xxz,iid,101,400,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.547597603895036,0.17883510015179038,0.3245675212719844,0.9090909090909092,0.51,0.9090909090909092,0.010000000000000009,0.6818181818181819,0.4271951063816406,0.5904117764194335,0.16321667003779294,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6983507016382098,0.540497073855994,0.540497073855994,0.5384721616752165,0.1578536277822158,0.0005317194217449028,True,False,76.22201510000014
xxz,iid,101,500,0.8636363636363636,0.8636363636363636,0.88,1.0,0.5572155498337478,0.18333938934248747,0.284357406489609,0.8636363636363636,0.52,0.9545454545454546,0.020000000000000018,0.6818181818181819,0.4354700575057187,0.5869169273036899,0.15144686979797123,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6962933861258607,0.550420185138992,0.550420185138992,0.548162595850564,0.14587320098686862,0.0006717456288573009,True,False,75.53067590000137
xxz,iid,131,100,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.5428969828806474,0.17653214807692558,0.32394033767365465,0.9090909090909092,0.51,0.9545454545454546,0.010000000000000009,0.6818181818181819,0.41779151379267926,0.5855589798282349,0.16776746603555565,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6954229005113792,0.5464454084321693,0.5479592995537659,0.5436633441531182,0.14746360095761335,-0.0008315655225139551,True,True,74.99469660000614
xxz,iid,131,200,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.5347978029168283,0.17266717798634718,0.31807295928795537,0.9090909090909092,0.52,1.0,0.020000000000000018,0.6818181818181819,0.41889234265435066,0.5965699229856911,0.17767758033134046,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6881690854204124,0.5381197613110739,0.5391045110025834,0.5342888759507815,0.14906457441782905,-0.0006211030122464933,True,True,73.92072180000105
xxz,iid,131,300,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.5577596476437348,0.18360480486462552,0.33308713005936474,0.9090909090909092,0.51,0.9545454545454546,0.010000000000000009,0.6363636363636364,0.4229023250073187,0.5728045958164532,0.14990227080913443,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6972123686864611,0.5614886038228115,0.5614886038228115,0.5588915347656911,0.13572376486364957,0.0008452314447517928,True,False,67.86778329999652
xxz,iid,131,400,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.5361803357414935,0.17332749192558602,0.31685696153409404,0.9090909090909092,0.53,1.0,0.030000000000000027,0.6818181818181819,0.42884399891720987,0.6054041915130601,0.17656019259585026,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.698294441940061,0.5394747208605876,0.5394747208605876,0.5345158681105088,0.1588197210794734,0.0008458900308578876,True,False,67.0875401000012
xxz,iid,131,500,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.5429280128784686,0.1764264775558138,0.3227295211768284,0.9090909090909092,0.52,1.0,0.020000000000000018,0.6818181818181819,0.4263775493729946,0.593960047787115,0.16758249841412037,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6962675753085471,0.546168251413901,0.5463277366798479,0.5421406216571091,0.1499398386286992,0.0003448089539505039,True,False,67.06445199999871
xxz,iid,151,100,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.5279702164891966,0.16930862153606724,0.3130578073291921,0.9090909090909092,0.54,1.0,0.040000000000000036,0.7272727272727273,0.4297319071797419,0.6159259765425509,0.18619406936280897,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6955072805561285,0.5382515812770344,0.5391116881589493,0.5499593989525632,0.15639559239717926,-0.0005586308497594894,True,True,63.17117800000415
xxz,iid,151,200,0.9545454545454546,0.9545454545454546,0.9565217391304348,1.0,0.5370615819623885,0.17345211118525647,0.36712454695496366,0.9545454545454546,0.52,1.0,0.020000000000000018,0.7272727272727273,0.4227501181377227,0.5965199114282439,0.17376979329052122,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6878850576533859,0.5470582586028288,0.5471313827516746,0.558813541315684,0.1407536749017113,0.0006559073245581137,True,False,32.49438719999307
xxz,iid,151,300,0.9545454545454546,0.9545454545454546,0.9565217391304348,1.0,0.5462674547617536,0.17785710283498227,0.37319840935796433,0.9545454545454546,0.52,1.0,0.020000000000000018,0.6818181818181819,0.4196031551058941,0.5821884790909082,0.16258532398501413,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6972818694170382,0.5552163198478068,0.5552235686771483,0.5675060554446432,0.1420583007398899,0.0010327278864246114,True,False,62.91892209999787
xxz,iid,151,400,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.5262355886323754,0.1684059660951774,0.3140817233342031,0.9090909090909092,0.53,1.0,0.030000000000000027,0.7272727272727273,0.4210055727775156,0.6084999959205322,0.18749442314301656,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.698403160668749,0.5371691450678765,0.5375548739697965,0.5488954989796244,0.16084828669895246,0.00016484060636001718,True,False,62.070885000001
xxz,iid,151,500,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.5668414980368409,0.18763712258452292,0.3380932592399121,0.9090909090909092,0.53,1.0,0.030000000000000027,0.5,0.44808694707405405,0.5862568489517935,0.13816990187773948,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6963912490165222,0.5754787429367955,0.5754787429367955,0.5837798229392689,0.1209125060797267,0.0003174787926650824,True,False,61.98099280000315
xxz,iid,181,100,0.7727272727272727,0.7727272727272727,0.8148148148148148,1.0,0.5670297791279743,0.18833021173597658,0.22810814625214074,0.7727272727272727,0.53,0.9545454545454546,0.030000000000000027,0.6363636363636364,0.45909361179154007,0.601122402759371,0.14202879096783094,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6955159380369281,0.5345644097558784,0.5351694655669668,0.5192043139225484,0.16034647246996137,0.0004903804395500755,True,False,58.73681940000097
xxz,iid,181,200,0.9090909090909091,0.9090909090909092,0.9166666666666666,1.0,0.5706156954858269,0.18987025546761827,0.3389219897208892,0.9090909090909092,0.51,0.9545454545454546,0.010000000000000009,0.6363636363636364,0.444025931165722,0.5799665961977791,0.13594066503205715,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6874548457324053,0.5401421253123045,0.5404194006527236,0.5275334890576554,0.1470354450796817,0.0008532075650345972,True,False,30.92644609999843
