family,split_type,bin,accuracy,confidence,count
cluster,iid,6,0.9090909090909091,0.6630739684556208,11
cluster,iid,7,1.0,0.7059382284227786,1
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.36239498066842235,4
cluster,iid,4,0.0,0.4735405074270188,2
cluster,iid,5,0.0,0.5398925324896987,3
cluster,iid,6,0.6,0.6570605906182021,5
cluster,iid,7,1.0,0.7460881363140186,8
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3497726590372538,4
cluster,iid,4,0.0,0.4758054937848789,2
cluster,iid,5,0.0,0.5480129498876798,4
cluster,iid,6,0.8888888888888888,0.6571541131457899,9
cluster,iid,7,1.0,0.7136927870012343,3
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3713423082310493,2
cluster,iid,4,0.0,0.42372504868482774,2
cluster,iid,5,0.0,0.5384885853057525,5
cluster,iid,6,0.7142857142857143,0.6606642553957708,7
cluster,iid,7,1.0,0.7215550826435685,6
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.28427882702870644,2
cluster,iid,3,0.0,0.3616131945393827,2
cluster,iid,4,0.0,0.4758414104433989,2
cluster,iid,5,0.0,0.5448426310675982,3
cluster,iid,6,0.6,0.6570372042343127,5
cluster,iid,7,1.0,0.7369977132276445,8
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3509472692246262,4
cluster,iid,4,0.0,0.4636666841952566,4
cluster,iid,5,0.0,0.5591018062480201,3
cluster,iid,6,1.0,0.6449626504590559,11
cluster,iid,7,,0.75,0
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3733949165004404,4
cluster,iid,4,0.0,0.45733796435553714,4
cluster,iid,5,0.0,0.5751687248718809,2
cluster,iid,6,0.6666666666666666,0.6690810015065188,3
cluster,iid,7,1.0,0.7466930439307207,9
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.35613139781418146,4
cluster,iid,4,0.0,0.4697886335718226,4
cluster,iid,5,0.0,0.5726205654719732,2
cluster,iid,6,0.875,0.6741556580726764,8
cluster,iid,7,1.0,0.7119840213281765,4
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.28257084886195183,2
cluster,iid,3,0.0,0.35555030451884734,3
cluster,iid,4,0.0,0.46739237920592375,3
cluster,iid,5,0.0,0.5736635138606963,2
cluster,iid,6,0.6666666666666666,0.6644550132506604,3
cluster,iid,7,1.0,0.7359751876514294,9
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,0.0,0.18310736751864773,2
cluster,iid,2,0.0,0.2620130393234136,2
cluster,iid,3,0.0,0.3510299503985811,2
cluster,iid,4,0.0,0.41944481625107294,2
cluster,iid,5,0.0,0.54095659070802,2
cluster,iid,6,0.6666666666666666,0.6485454825886355,3
cluster,iid,7,1.0,0.7314482730763041,9
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.25390322855336295,2
cluster,iid,3,0.0,0.34076196999148783,3
cluster,iid,4,0.0,0.4500412739239423,3
cluster,iid,5,0.0,0.5613303641337594,3
cluster,iid,6,1.0,0.671290271223003,9
cluster,iid,7,1.0,0.7028667533386707,2
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.33421581595136907,3
cluster,iid,4,0.0,0.45188506619446417,3
cluster,iid,5,0.0,0.5314820163617426,4
cluster,iid,6,0.6666666666666666,0.6607404581511725,3
cluster,iid,7,1.0,0.7624551439787118,9
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.23646353257742803,2
cluster,iid,3,0.0,0.31458192179357497,1
cluster,iid,4,0.0,0.4604534653539211,5
cluster,iid,5,0.0,0.56201231795546,3
cluster,iid,6,1.0,0.6800038925121366,4
cluster,iid,7,1.0,0.7216602584391069,7
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.38373427739116395,2
cluster,iid,4,0.0,0.4367372113483994,1
cluster,iid,5,0.0,0.540480608315956,6
cluster,iid,6,0.5,0.6498858658290548,4
cluster,iid,7,1.0,0.7323736025568227,9
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3682355842352564,2
cluster,iid,4,0.0,0.4520274698415651,3
cluster,iid,5,0.0,0.5440461967677974,5
cluster,iid,6,0.6666666666666666,0.6519485853450115,3
cluster,iid,7,1.0,0.7255764880718765,9
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.35319279953407845,3
cluster,iid,4,0.0,0.4595038705684087,5
cluster,iid,5,0.0,0.5332150320859674,3
cluster,iid,6,1.0,0.6585816395507369,11
cluster,iid,7,,0.75,0
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.29808592027805436,1
cluster,iid,3,0.0,0.32918069464435085,2
cluster,iid,4,0.0,0.4486997847589056,3
cluster,iid,5,0.16666666666666666,0.550899048557493,6
cluster,iid,6,1.0,0.6493624356196139,5
cluster,iid,7,1.0,0.7191908150265308,5
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3379327211332294,3
cluster,iid,4,0.0,0.46174736460389404,3
cluster,iid,5,0.16666666666666666,0.555110488119354,6
cluster,iid,6,1.0,0.6482811846996283,5
cluster,iid,7,1.0,0.7170236521840573,5
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.2852960492234937,1
cluster,iid,3,0.0,0.3596933330348893,2
cluster,iid,4,0.0,0.4878073832358871,3
cluster,iid,5,0.0,0.560282683392619,4
cluster,iid,6,0.8571428571428571,0.6491101629563337,7
cluster,iid,7,1.0,0.7174909149503523,5
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.2838259841446365,1
cluster,iid,3,0.0,0.3700402122311325,2
cluster,iid,4,,0.45,0
cluster,iid,5,0.0,0.5518575390642335,6
cluster,iid,6,0.6,0.6643094801436403,5
cluster,iid,7,1.0,0.75686997580816,8
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,,0.35000000000000003,0
cluster,iid,4,0.0,0.45977480184498193,3
cluster,iid,5,0.0,0.5605532659641107,6
cluster,iid,6,0.7142857142857143,0.6508385350971301,7
cluster,iid,7,1.0,0.7192501740567919,6
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,parameter_block,0,,0.05,0
cluster,parameter_block,1,,0.15000000000000002,0
cluster,parameter_block,2,,0.25,0
cluster,parameter_block,3,,0.35000000000000003,0
cluster,parameter_block,4,,0.45,0
cluster,parameter_block,5,0.0,0.5626399869826437,13
cluster,parameter_block,6,0.0,0.644170744459549,12
cluster,parameter_block,7,0.29411764705882354,0.7546484275410761,17
cluster,parameter_block,8,1.0,0.849101729359532,33
cluster,parameter_block,9,,0.95,0
cluster,parameter_block,0,,0.05,0
cluster,parameter_block,1,,0.15000000000000002,0
cluster,parameter_block,2,,0.25,0
cluster,parameter_block,3,,0.35000000000000003,0
cluster,parameter_block,4,,0.45,0
cluster,parameter_block,5,0.0,0.5691949133299893,14
cluster,parameter_block,6,0.0,0.6481248405572846,16
cluster,parameter_block,7,0.75,0.7569225283676239,28
cluster,parameter_block,8,1.0,0.8087303968297104,17
cluster,parameter_block,9,,0.95,0
cluster,parameter_block,0,,0.05,0
cluster,parameter_block,1,,0.15000000000000002,0
cluster,parameter_block,2,,0.25,0
cluster,parameter_block,3,,0.35000000000000003,0
cluster,parameter_block,4,0.0,0.4930250919849366,6
cluster,parameter_block,5,0.0,0.5488443061306113,14
cluster,parameter_block,6,0.0,0.654074913518634,14
cluster,parameter_block,7,0.8928571428571429,0.7610489793578924,28
cluster,parameter_block,8,1.0,0.8062793129438128,13
cluster,parameter_block,9,,0.95,0
cluster,parameter_block,0,,0.05,0
cluster,parameter_block,1,,0.15000000000000002,0
cluster,parameter_block,2,,0.25,0
cluster,parameter_block,3,,0.35000000000000003,0
cluster,parameter_block,4,,0.45,0
cluster,parameter_block,5,0.0,0.5478924086041219,18
cluster,parameter_block,6,0.0,0.652740050086276,13
cluster,parameter_block,7,0.7272727272727273,0.7564070066810266,22
cluster,parameter_block,8,1.0,0.819163273767291,22
cluster,parameter_block,9,,0.95,0
cluster,parameter_block,0,,0.05,0
cluster,parameter_block,1,,0.15000000000000002,0
cluster,parameter_block,2,,0.25,0
cluster,parameter_block,3,,0.35000000000000003,0
cluster,parameter_block,4,,0.45,0
cluster,parameter_block,5,0.0,0.5484054900621069,19
cluster,parameter_block,6,0.0,0.6554021487358082,14
cluster,parameter_block,7,0.84,0.7583636089463656,25
cluster,parameter_block,8,1.0,0.8111806623890129,17
cluster,parameter_block,9,,0.95,0
cluster,parameter_block,0,,0.05,0
cluster,parameter_block,1,,0.15000000000000002,0
cluster,parameter_block,2,,0.25,0
cluster,parameter_block,3,,0.35000000000000003,0
cluster,parameter_block,4,,0.45,0
cluster,parameter_block,5,0.0,0.5695674740072522,13
cluster,parameter_block,6,0.0,0.6451316390539847,14
cluster,parameter_block,7,0.5,0.7537674878494988,20
cluster,parameter_block,8,1.0,0.8316346326248599,28
cluster,parameter_block,9,,0.95,0
cluster,parameter_block,0,,0.05,0
cluster,parameter_block,1,,0.15000000000000002,0
cluster,parameter_block,2,,0.25,0
cluster,parameter_block,3,,0.35000000000000003,0
cluster,parameter_block,4,0.0,0.49390772065366784,5
cluster,parameter_block,5,0.0,0.5479231165805134,15
cluster,parameter_block,6,0.0,0.6542454651878635,13
cluster,parameter_block,7,0.84,0.7581207048046701,25
cluster,parameter_block,8,1.0,0.8103122329395517,17
cluster,parameter_block,9,,0.95,0
cluster,parameter_block,0,,0.05,0
cluster,parameter_block,1,,0.15000000000000002,0
cluster,parameter_block,2,,0.25,0
cluster,parameter_block,3,,0.35000000000000003,0
cluster,parameter_block,4,0.0,0.47384470761485575,7
cluster,parameter_block,5,0.0,0.5419996661557044,15
cluster,parameter_block,6,0.0,0.6541432730001419,13
cluster,parameter_block,7,0.9411764705882353,0.7643503793260278,34
cluster,parameter_block,8,1.0,0.8036490296269873,6
cluster,parameter_block,9,,0.95,0
cluster,parameter_block,0,,0.05,0
cluster,parameter_block,1,,0.15000000000000002,0
cluster,parameter_block,2,,0.25,0
cluster,parameter_block,3,,0.35000000000000003,0
cluster,parameter_block,4,,0.45,0
cluster,parameter_block,5,0.0,0.5722713605688171,11
cluster,parameter_block,6,0.0,0.6445990826320479,14
cluster,parameter_block,7,0.4,0.754851980265453,20
cluster,parameter_block,8,1.0,0.8296931482145912,30
cluster,parameter_block,9,,0.95,0
cluster,parameter_block,0,,0.05,0
cluster,parameter_block,1,,0.15000000000000002,0
cluster,parameter_block,2,,0.25,0
cluster,parameter_block,3,,0.35000000000000003,0
cluster,parameter_block,4,,0.45,0
cluster,parameter_block,5,0.0,0.5463639413576565,19
cluster,parameter_block,6,0.0,0.653117554706366,12
cluster,parameter_block,7,0.7142857142857143,0.7561972835218581,21
cluster,parameter_block,8,1.0,0.8247253384289734,23
cluster,parameter_block,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5667273023466022,10
cluster,critical_holdout,6,0.8235294117647058,0.6379809230664223,17
cluster,critical_holdout,7,,0.75,0
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.574369399482797,8
cluster,critical_holdout,6,0.7368421052631579,0.6357534125717009,19
cluster,critical_holdout,7,,0.75,0
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5948933560801204,2
cluster,critical_holdout,6,0.47619047619047616,0.6549529199836407,21
cluster,critical_holdout,7,1.0,0.7047741010144082,4
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5866504137315862,3
cluster,critical_holdout,6,0.4117647058823529,0.6536978239077307,17
cluster,critical_holdout,7,1.0,0.7156995101823255,7
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.593574741577475,1
cluster,critical_holdout,6,0.29411764705882354,0.6524500899309919,17
cluster,critical_holdout,7,1.0,0.7170039109552946,9
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5887601715310022,4
cluster,critical_holdout,6,0.5,0.6548434174411872,18
cluster,critical_holdout,7,1.0,0.7076208647909553,5
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5844999483744402,5
cluster,critical_holdout,6,0.6363636363636364,0.6526478157640367,22
cluster,critical_holdout,7,,0.75,0
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5727253842436554,7
cluster,critical_holdout,6,0.7,0.6496072161094364,20
cluster,critical_holdout,7,,0.75,0
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5656959554957993,10
cluster,critical_holdout,6,0.8235294117647058,0.6463390520300427,17
cluster,critical_holdout,7,,0.75,0
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,0.0,0.4737171299913545,12
cluster,critical_holdout,5,0.9333333333333333,0.5253062153315171,15
cluster,critical_holdout,6,,0.6500000000000001,0
cluster,critical_holdout,7,,0.75,0
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5923614565183836,2
cluster,critical_holdout,6,0.3888888888888889,0.6546363667150638,18
cluster,critical_holdout,7,1.0,0.7139163682765434,7
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,,0.55,0
cluster,critical_holdout,6,0.4090909090909091,0.6624604486924969,22
cluster,critical_holdout,7,1.0,0.7053563633192589,5
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,,0.55,0
cluster,critical_holdout,6,0.3157894736842105,0.6613019613906183,19
cluster,critical_holdout,7,1.0,0.7125637926828773,8
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5770080719226081,6
cluster,critical_holdout,6,0.5882352941176471,0.6553227608920981,17
cluster,critical_holdout,7,1.0,0.7100156079968568,4
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5968643648660933,1
cluster,critical_holdout,6,0.3333333333333333,0.6537550549121325,18
cluster,critical_holdout,7,1.0,0.7133799042293462,8
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5922529333639639,2
cluster,critical_holdout,6,0.3888888888888889,0.654285235487599,18
cluster,critical_holdout,7,1.0,0.7132688225561121,7
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5777290487173602,7
cluster,critical_holdout,6,0.7,0.64285322653108,20
cluster,critical_holdout,7,,0.75,0
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5985888654535699,1
cluster,critical_holdout,6,0.3333333333333333,0.6558414812838639,18
cluster,critical_holdout,7,1.0,0.7141446720308264,8
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5654003205041302,10
cluster,critical_holdout,6,0.8235294117647058,0.6497359727199996,17
cluster,critical_holdout,7,,0.75,0
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5810745302174191,6
cluster,critical_holdout,6,0.6666666666666666,0.6491585192045091,21
cluster,critical_holdout,7,,0.75,0
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5850550139555937,4
cluster,critical_holdout,6,0.55,0.6552595072204417,20
cluster,critical_holdout,7,1.0,0.7065430277021866,3
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,,0.55,0
cluster,critical_holdout,6,0.38095238095238093,0.6650020251857529,21
cluster,critical_holdout,7,1.0,0.7078208601317918,6
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5964975657693388,1
cluster,critical_holdout,6,0.3333333333333333,0.6558043431482324,18
cluster,critical_holdout,7,1.0,0.715491827542026,8
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5787677436677405,5
cluster,critical_holdout,6,0.5294117647058824,0.6548794920597122,17
cluster,critical_holdout,7,1.0,0.7132488515851371,5
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5864126584775543,4
cluster,critical_holdout,6,0.5,0.653891033458171,18
cluster,critical_holdout,7,1.0,0.7080673748959313,5
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5875336661078298,4
cluster,critical_holdout,6,0.5263157894736842,0.6565074065630236,19
cluster,critical_holdout,7,1.0,0.7093456416990662,4
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.583939863676052,5
cluster,critical_holdout,6,0.6363636363636364,0.645613313893481,22
cluster,critical_holdout,7,,0.75,0
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5804246700049606,6
cluster,critical_holdout,6,0.631578947368421,0.6560320735838422,19
cluster,critical_holdout,7,1.0,0.7022802331135765,2
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,,0.45,0
cluster,critical_holdout,5,0.0,0.5809922699909196,5
cluster,critical_holdout,6,0.5294117647058824,0.6546819018463018,17
cluster,critical_holdout,7,1.0,0.711049736285735,5
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
cluster,critical_holdout,2,,0.25,0
cluster,critical_holdout,3,,0.35000000000000003,0
cluster,critical_holdout,4,0.0,0.48970704211918065,3
cluster,critical_holdout,5,0.5833333333333334,0.556421802050891,24
cluster,critical_holdout,6,,0.6500000000000001,0
cluster,critical_holdout,7,,0.75,0
cluster,critical_holdout,8,,0.8500000000000001,0
cluster,critical_holdout,9,,0.95,0
cluster,critical_holdout,0,,0.05,0
cluster,critical_holdout,1,,0.15000000000000002,0
